,COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,CITY_STATE,Lat_Lon
339770,Municipal,Yucatan,Maxcanu,2017,12,16,50,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,1,0,1,Conductor,Pavimentada,Hombre,Sí,No,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Maxcanu, Yucatan","(20.59647325, -90.0768894738952)"
339771,Municipal,Yucatan,Maxcanu,2017,12,10,15,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,1,0,1,Conductor,Pavimentada,Hombre,No,No,55,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Maxcanu, Yucatan","(20.59647325, -90.0768894738952)"
339772,Municipal,Yucatan,Maxcanu,2017,12,8,30,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,1,0,1,Conductor,Pavimentada,Hombre,Se ignora,No,27,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Maxcanu, Yucatan","(20.59647325, -90.0768894738952)"
339773,Municipal,Yucatan,Maxcanu,2017,12,8,30,30,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,18,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Maxcanu, Yucatan","(20.59647325, -90.0768894738952)"
339774,Municipal,Yucatan,Panaba,2017,12,18,55,9,Sábado,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Mala condición del camino,Pavimentada,Hombre,No,Sí,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Panaba, Yucatan","(21.3397923, -88.2995437579647)"
339775,Municipal,Yucatan,Peto,2017,12,10,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339776,Municipal,Yucatan,Peto,2017,12,11,10,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339777,Municipal,Yucatan,Peto,2017,12,9,30,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,No,Sí,19,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339778,Municipal,Yucatan,Peto,2017,12,12,0,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,35,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339779,Municipal,Yucatan,Peto,2017,12,12,0,6,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,18,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339780,Municipal,Yucatan,Peto,2017,12,8,40,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339781,Municipal,Yucatan,Peto,2017,12,13,0,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339782,Municipal,Yucatan,Peto,2017,12,14,20,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339783,Municipal,Yucatan,Peto,2017,12,10,50,16,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339784,Municipal,Yucatan,Peto,2017,12,12,30,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339785,Municipal,Yucatan,Peto,2017,12,0,16,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339786,Municipal,Yucatan,Peto,2017,12,21,0,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339787,Municipal,Yucatan,Peto,2017,12,19,30,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,Sí,61,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339788,Municipal,Yucatan,Peto,2017,12,8,10,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,22,1,0,0,0,0,0,0,0,0,0,0,0,Fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339789,Municipal,Yucatan,Peto,2017,12,12,10,30,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,36,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Peto, Yucatan","(20.05169585, -88.8286848139603)"
339790,Municipal,Yucatan,Ticul,2017,12,20,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Sí,No,20,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339791,Municipal,Yucatan,Ticul,2017,12,10,0,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339792,Municipal,Yucatan,Ticul,2017,12,7,3,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339793,Municipal,Yucatan,Ticul,2017,12,7,50,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339794,Municipal,Yucatan,Ticul,2017,12,9,0,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339795,Municipal,Yucatan,Ticul,2017,12,15,20,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,2,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339796,Municipal,Yucatan,Ticul,2017,12,16,56,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339797,Municipal,Yucatan,Ticul,2017,12,12,33,6,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339798,Municipal,Yucatan,Ticul,2017,12,15,40,6,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339799,Municipal,Yucatan,Ticul,2017,12,13,42,7,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339800,Municipal,Yucatan,Ticul,2017,12,19,43,7,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339801,Municipal,Yucatan,Ticul,2017,12,21,10,7,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339802,Municipal,Yucatan,Ticul,2017,12,11,0,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,2,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339803,Municipal,Yucatan,Ticul,2017,12,13,40,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339804,Municipal,Yucatan,Ticul,2017,12,14,35,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,29,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339805,Municipal,Yucatan,Ticul,2017,12,10,5,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339806,Municipal,Yucatan,Ticul,2017,12,17,44,15,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339807,Municipal,Yucatan,Ticul,2017,12,9,42,16,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,28,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339808,Municipal,Yucatan,Ticul,2017,12,13,53,16,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339809,Municipal,Yucatan,Ticul,2017,12,15,10,16,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339810,Municipal,Yucatan,Ticul,2017,12,17,50,16,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339811,Municipal,Yucatan,Ticul,2017,12,22,50,17,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339812,Municipal,Yucatan,Ticul,2017,12,23,10,17,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,2,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,48,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339813,Municipal,Yucatan,Ticul,2017,12,22,0,20,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Sí,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339814,Municipal,Yucatan,Ticul,2017,12,14,34,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339815,Municipal,Yucatan,Ticul,2017,12,14,40,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,1,0,0,0,0,0,0,0,0,0,1,2,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,31,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339816,Municipal,Yucatan,Ticul,2017,12,21,0,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
339817,Municipal,Yucatan,Ticul,2017,12,2,25,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340003,Municipal,Yucatan,Ticul,2017,12,11,0,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340004,Municipal,Yucatan,Ticul,2017,12,15,10,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,54,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340005,Municipal,Yucatan,Ticul,2017,12,15,10,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340006,Municipal,Yucatan,Ticul,2017,12,12,25,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340007,Municipal,Yucatan,Ticul,2017,12,14,50,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340008,Municipal,Yucatan,Ticul,2017,12,16,10,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340009,Municipal,Yucatan,Ticul,2017,12,17,10,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,57,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340010,Municipal,Yucatan,Ticul,2017,12,11,40,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,0,0,0,0,2,1,0,Conductor,Pavimentada,Hombre,Sí,No,25,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340011,Municipal,Yucatan,Ticul,2017,12,16,30,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340012,Municipal,Yucatan,Ticul,2017,12,18,53,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340013,Municipal,Yucatan,Ticul,2017,12,10,50,31,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,48,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340014,Municipal,Yucatan,Ticul,2017,12,12,25,31,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Ticul, Yucatan","(20.3973141, -89.5360408)"
340015,Municipal,Yucatan,Dzilam Gonzalez,2017,12,10,44,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,48,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Dzilam Gonzalez, Yucatan","(21.32416785, -88.7994070090974)"
340016,Municipal,Yucatan,Dzilam Gonzalez,2017,12,19,40,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,Sí,No,26,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Dzilam Gonzalez, Yucatan","(21.32416785, -88.7994070090974)"
340017,Municipal,Yucatan,Dzilam Gonzalez,2017,12,15,30,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Dzilam Gonzalez, Yucatan","(21.32416785, -88.7994070090974)"
340018,Municipal,Yucatan,Dzilam Gonzalez,2017,12,20,15,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,16,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Dzilam Gonzalez, Yucatan","(21.32416785, -88.7994070090974)"
340019,Municipal,Yucatan,Dzilam Gonzalez,2017,12,22,0,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Mujer,No,No,42,0,2,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Dzilam Gonzalez, Yucatan","(21.32416785, -88.7994070090974)"
340020,Municipal,Yucatan,Izamal,2017,12,21,40,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Mujer,Sí,No,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
340021,Municipal,Yucatan,Izamal,2017,12,18,0,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
340022,Municipal,Yucatan,Izamal,2017,12,15,20,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
340023,Municipal,Yucatan,Izamal,2017,12,14,40,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,1,0,0,0,0,0,0,0,0,0,0,1,0,Conductor,Pavimentada,Hombre,Sí,No,42,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
340024,Municipal,Yucatan,Izamal,2017,12,7,10,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Mujer,No,No,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
